"ClimateBusiness","ID","LanguageOfText","annotation_id","annotator","created_at","id","lead_time","paragraph_translated","sentiment","updated_at" 
True,"290455_3","DE",150,"1","2025-12-14T11:59:19.413894Z",3087,17.204,"The public service or, in other words, the basic service is a central pillar of our country. It is a central pillar especially in a federalist country like Switzerland. We all know that the public service costs a few francs, but it holds Switzerland together. Nevertheless, we often argue about this public service and this basic service, sometimes even passionately.","non_climate","2025-12-14T11:59:19.413894Z"
True,"194901_4","FR",151,"1","2025-12-14T11:59:38.895531Z",3088,19.262,"Our decision is also linked to the fact that support for large-scale hydroelectric power is probably one of the keys to the acceptability of the energy strategy. So, even if we consider it inadequate on certain points, particularly in terms of nuclear safety, we will defend tooth and nail what remains of this project and hope it finds a comfortable majority in this Parliament.","climate","2025-12-14T11:59:38.895531Z"
True,"263261_4","FR",152,"1","2025-12-14T11:59:52.615185Z",3089,13.466,"Having said and re-explained this, we would like to know more about the security of our country's electricity and energy supply. What about Switzerland's self-sufficiency potential?","climate","2025-12-14T11:59:52.615185Z"
False,"195551_3","DE",153,"1","2025-12-14T12:01:46.574639Z",3090,15.554,"What bothers me - and this is where I open the observation room - is the fact that in the last legislative period, the majority of our armaments purchases were vehicles. In the last four armaments programs, including this one, the share of vehicle purchases was 53 percent. In other words, of the CHF 2.927 billion in approved armaments credits, CHF 1.565 billion was spent on vehicles.","non_climate","2025-12-14T12:01:46.575644Z"
True,"263158_4","FR",154,"1","2025-12-14T12:02:10.597165Z",3091,23.805,"The Swiss National Bank knows all about this: as one of the thirty largest shareholders in Exxonmobil and Chevron, it has incurred considerable losses since the start of the year by speculating on oil stocks. The facts are clear: Switzerland bears a heavy responsibility when it comes to the climate compatibility of financial flows.","climate","2025-12-14T12:02:10.597165Z"
False,"285884_1","DE",155,"1","2025-12-14T12:11:58.172103Z",3092,587.001,"Today you are discussing an element of the omnibus dispatch entitled ""Administrative simplifications and relief for the federal budget"". As you have heard, most of the elements of this business were already adopted on March 19, 2021. However, the amendment to two articles of the Federal Act on the Surveillance of Postal and Telecommunications Traffic (SPTA) on the analysis function, which is on today's agenda, had been separated in advance. I will be happy to explain later why there is a need for legislative action today and why the Federal Council has decided to submit this analysis function to you in a financial dispatch.","non_climate","2025-12-14T12:11:58.172103Z"
True,"305880_6","FR",156,"1","2025-12-14T12:12:10.359164Z",3093,14.762999999999998,"You shouldn't be surprised, because once a decision has been taken on article 50a, articles 50b, 52a and 52b will no longer be taken into consideration, because they are integrated into article 50a.","non_classifiable","2025-12-30T10:45:47.574943Z"
True,"303938_4","FR",157,"1","2025-12-14T12:12:23.807572Z",3094,13.162,"In the current context - as the rapporteur has rightly pointed out - it would also be highly unusual for our Council - which is often referred to as a ""chamber of reflection"" - to agree to enter into the matter and then immediately decide to refer the matter back to the Federal Council, taking the view that it has been left with full responsibility to act.","non_classifiable","2025-12-14T12:12:23.807572Z"
True,"260527_23","FR",158,"1","2025-12-14T12:12:54.522724Z",3095,30.491,"I would like to inform you that the Council of States approved this project yesterday evening, unchanged and by a very large majority. I would also remind you that yesterday we approved the amount of 600 million francs, twice, depending on whether it was a loan or a financial guarantee that would be granted to the companies concerned.","non_climate","2025-12-14T12:12:54.522724Z"
True,"280284_6","DE",159,"1","2025-12-14T12:13:03.506461Z",3096,8.637,"I am glad that we can talk about this again here and now, because this is actually the core of the parliamentary initiative. What we have been arguing about in the last two sessions is actually only a small part of it.","non_classifiable","2025-12-14T12:13:03.506461Z"
True,"201586_1","FR",160,"1","2025-12-14T12:13:13.268821Z",3097,50.736999999999995,"The amendment to the Federal Environmental Protection Act before you concerns parliamentary initiative 13.413, which I tabled on March 21, 2013. The relevant committee of our Council decided to act on it on July 2, 2013, a decision accepted by the sister committee of the Council of States on October 25, 2013.","non_classifiable","2025-12-30T10:03:16.291908Z"
True,"248439_3","FR",161,"1","2025-12-14T12:14:12.688443Z",3098,59.202,"Consumers first and foremost. The signals from the public are clear: nobody wants to ingest chemicals through their food. Rest assured: neither do farmers! Since agriculture is the exclusive target of the two initiatives, it is certainly the sector that has undergone the most changes over the last few decades, constantly striving to improve. Take glyphosate, for example: when used as prescribed, it poses no danger to health. With the values imposed in Switzerland, we could even consume 72 kilograms of pasta or 1,600 liters of wine a day - which is a lot, even for a Valaisan! However, the farming world as a whole is determined to do away with this herbicide by changing cultivation methods: in ten years, the quantities of herbicides on the market have fallen by 27%, and 10% of Valais vineyards are already following the Vitisol grassing program.","non_climate","2025-12-14T12:14:12.688443Z"
True,"334549_2","FR",162,"1","2025-12-14T12:14:34.110523Z",3099,45.357,"The Council of States is the first council. It gave its verdict on December 7, 2023. Our Council will deal with the subject for the first time, after examination by our Environment, Spatial Planning and Energy Committee, on January 22, February 19 and 20, 2024.","non_classifiable","2025-12-30T10:03:41.678729Z"
False,"245267_4","FR",163,"1","2025-12-14T12:14:57.073072Z",3100,22.734,"The Federal Council's draft, which simplifies the first draft which was deemed too complicated, provides for a cascade system which gives employees a sort of procedure to follow if they want to report something without risking losing their job because they have disclosed something internal to the company, which would be a breach of their duty of loyalty.","non_climate","2025-12-14T12:14:57.073072Z"
True,"312307_2","FR",164,"1","2025-12-14T12:15:18.707468Z",3101,21.402,"Thresholds for each limit have been determined. Beyond these thresholds, irreversible large-scale changes would take the Earth out of the stable conditions that enabled human civilization to emerge. However, in 2022, six of these limits have already been exceeded: the concentration of greenhouse gases responsible for global warming; the number and rate of species extinction; the destruction of natural areas due to deforestation and urbanization; the disruption of phosphorus and nitrogen cycles; the extent of chemical pollution; and the use of fresh water. We are also uncertain about a seventh limit, that of aerosols in the atmosphere. The cumulative effects of these exceedances are having an ever-increasing impact on our health and economy. They also reduce our capacity to adapt and mitigate the climate crisis.","climate","2025-12-14T12:15:18.707468Z"
True,"218932_2","DE",165,"1","2025-12-14T12:23:45.578988Z",3102,526.1170000000001,"On July 20, 2016, the Federal Supreme Court ruled that distribution system operators must divide their total energy costs proportionately between customers with a basic supply and independent customers, i.e. that the average price method must be applied. How is the average price calculated? Take the entire energy portfolio of a distribution grid operator, namely the costs of in-house production, costs from all power plant participations, energy deliveries from long-term contracts and purchases on the market. This results in the total costs. These are divided by the total volume of sales to end consumers, resulting in the average price, which is decisive for the basic supply tariff. Of the approximately 670 network operators, around 80 percent apply the average price method. 20 percent do not apply it. This involves an amount of CHF 30 to 50 million per year, which is around 2 to 3 percent of the annual turnover in the final supply. Around a dozen network operators would be substantially affected by a change of system or by the implementation of the Federal Supreme Court ruling.","climate","2025-12-30T10:04:02.512337Z"
True,"219627_7","FR",166,"1","2025-12-14T12:24:15.472878Z",3103,29.653,"When I was drafting my motion, I also consulted ASUT, one of the organizations behind the ""Industrie 2025"" platform, which was very supportive of my text. I have since been in touch with ASUT again, and have learned that the topic of digitization is being actively addressed within the framework of this platform, and that a group of experts is working, in particular, on the main challenges of Industry 4.0 and the solutions to be found for them, particularly in terms of business models, standardization and ""smart data"". I can only welcome this development.","non_climate","2025-12-14T12:24:15.472878Z"
True,"300275_3","FR",167,"1","2025-12-14T12:25:50.390561Z",3104,128.165,"The Federal Office for Food Safety and Veterinary Affairs already informs the public about a balanced, varied and sustainable diet. The Federal Office for the Environment can also show people how to behave in an eco-responsible way.","non_classifiable","2025-12-30T11:38:02.445106Z"
True,"329525_4","FR",168,"1","2025-12-14T12:27:32.471780Z",3105,140.6,"Overall, in terms of international cooperation, the Green Group would like to reiterate its call for an increase in the resources allocated by the Confederation. We are still a long way from the 0.7% of GNP recommended by the international community. This is all the more unacceptable given that Switzerland, one of the richest countries in the world, could reach this target without much effort. Worse still: with the cost-cutting measures envisaged by the Finance Minister from 2024 onwards, plus inflation and the necessary support for the Ukraine, the resources available for international cooperation are being drastically reduced, even as needs continue to grow. This being the case, and in the knowledge that Sifem's role is not to respond to all the Federal Council's shortcomings, the Green Group supports this bill.","non_classifiable","2025-12-30T10:04:42.838888Z"
True,"315745_4","FR",169,"1","2025-12-14T12:27:43.947591Z",3106,11.195,"However - and this is also our general assessment - COP after COP, international solidarity efforts are not sufficiently commensurate with the scale of the need. In fact, the final declaration of the Climate Conference states that, to achieve the goal of zero net emissions worldwide by 2050, 4,000 billion dollars must be invested in renewable energies every year until 2030, on a global scale. The poorest countries have far less financial capacity to make the necessary investments, even though they are much more exposed to the consequences of global warming.","climate","2025-12-14T12:27:43.947591Z"
True,"352632_2","FR",170,"1","2025-12-14T12:30:05.341279Z",3107,141.123,"The proposed amendment to the Gene Technology Act simply extends the moratorium in force since 2005, but does not propose any substantive changes. As a result, no authorization will be issued for the next few years for the release of genetically modified plants and plant parts, seeds and other plant propagating material, or genetically modified animals, for agricultural, horticultural or forestry purposes.","non_climate","2025-12-14T12:30:05.341279Z"
True,"329555_18","FR",171,"1","2025-12-14T12:30:38.353231Z",3108,32.728,"For the Federal Tax Administration, the Federal Department of Finance's decision of September 11, 2023 to adjust the rates of interest relief and interest on arrears for federal taxes to the rise in interest rates leads to an improvement of CHF 12.3 million in 2024.","non_climate","2025-12-14T12:30:38.353231Z"
True,"250211_1","DE",172,"1","2025-12-14T12:45:30.577225Z",3109,891.631,"I am inclined to say: ""Joy reigns!"", because after several attempts, we have now reached the point where there is agreement between the councils that a ban is needed on wood from illegal logging. I think this is also a very relevant topic, especially if you have seen the pictures of the last few weeks. What's more, there is also agreement that, in line with international standards, restrictions should also be possible for raw materials and products that come from cultivation, extraction or production that have a significant impact on the environment.","climate","2025-12-14T12:45:30.577225Z"
True,"334099_2","FR",173,"1","2025-12-14T12:45:40.730361Z",3110,9.818,"So if we agree once again to allow them to defer ""ad eternam"" the reductions they have not made, we are really going too far. We are also reducing the millions of tonnes of CO2 we are seeking to save under the decarbonization targets we have set ourselves.","climate","2025-12-14T12:45:40.730361Z"
False,"279954_2","FR",174,"1","2025-12-14T12:46:01.483886Z",3111,20.476,"But today's Clara, Heidi and Peter are far less fortunate. Our children smoke too much, far too much. 27% of 15-19 year-olds are smokers. Switzerland does a poor job of protecting its children. It ranks among the least effective countries in terms of tobacco prevention and control. What is the main reason for this? Well, precisely the lack of restrictions on advertising and the lack of control over tobacco and its by-products.","non_climate","2025-12-14T12:46:01.483886Z"
True,"296275_8","FR",175,"1","2025-12-14T12:46:09.413326Z",3112,7.66,"The time to act is now. The Green'Liberal group is taking its responsibilities seriously and will vote twice in favor.","non_classifiable","2025-12-14T12:46:09.413326Z"
False,"211762_5","DE",176,"1","2025-12-14T12:46:16.412239Z",3113,6.726,"3. is the situation so specific that sector-specific regulation in legislation is really justified and appropriate?","non_classifiable","2025-12-14T12:46:16.412239Z"
True,"356218_3","FR",177,"1","2025-12-14T12:48:31.528282Z",3114,134.861,"A heatwave plan at federal level would provide effective protection for the most at-risk populations, including the elderly, children and outdoor workers who are direct victims of the heat. It would reduce the economic costs associated with business interruptions, healthcare and infrastructure damage. Secondly, it would encourage targeted investment in resilient urban development, with long-term benefits, because anticipating is one thing, but working at source is quite another. We need to prepare our urban environments, our villages and our living spaces for these increasingly regular and intense heatwaves.","climate","2025-12-14T12:48:31.528282Z"
True,"212368_15","FR",178,"1","2025-12-14T15:23:33.463306Z",3115,9321.208,"In addition, the discussion focused on Article 2 of the Federal Decree on the allocation of a commitment credit, which defines which part of the credit will be allocated to the first half of the total period - i.e. 2018/19 - leaving the Federal Council to decide on the distribution of the balance.","non_classifiable","2025-12-30T11:38:58.610416Z"
False,"237571_10","DE",179,"1","2025-12-14T15:23:48.337874Z",3116,14.611,"I now come to the Glanzmann motion 16.4034, ""Adapt the legal regulation of Swiss Post"". We voted 5 to 0 with 4 abstentions to reject the motion. We have taken note of the fact that, on the one hand, the payout limit of 500 francs mentioned in the motion only applies in very few post offices, apparently less than 5 percent, and that, on the other hand, Swiss Post also uses a payout safe of up to 5,000 francs in the event of greater demand. As only a few post offices are still affected by the problem and Swiss Post also reacts flexibly to greater demand, we believe that Swiss Post has recognized the fundamental concern of the motion and has also implemented it sensibly.","non_climate","2025-12-14T15:23:48.337874Z"
False,"267093_4","DE",180,"1","2025-12-14T15:24:27.553789Z",3117,38.937,"The majority of the Commission acknowledges that there are difficulties, but does not want to do anything in real terms. For the minority, it is clear that there is a need for action and it is urgent. We have to do something here.","non_classifiable","2025-12-14T15:24:27.553789Z"
True,"279209_8","FR",181,"1","2025-12-14T15:24:35.327739Z",3118,7.49,"The proposal put forward by Minority II (Addor) was rejected by the Committee by 15 votes to 7, with 3 abstentions.","non_classifiable","2025-12-14T15:24:35.327739Z"
True,"312488_1","FR",182,"1","2025-12-14T15:25:54.862220Z",3119,79.254,"First and foremost, the Federal Council takes the protection of cultivated landscapes and the natural resource of soil seriously. The Confederation is already committed in various ways to soil protection, improving the water regime and water management. Mrs Thorens Goumaz spoke at length about this.","non_climate","2025-12-14T15:25:54.862220Z"
False,"328852_3","FR",183,"1","2025-12-14T15:26:09.054136Z",3120,13.901,"On October 25, 2021, your Foreign Policy Committee decided by 17 votes to 4 to go ahead with this initiative. At the time, the majority of your Committee pointed out that the Federal Assembly did not have an overview of European programs that could be important for Switzerland. Parliament's involvement in European policy is of the utmost importance. The minority of your committee also shares this objective, but considers that such reports can be requested at any time, and that it is therefore not necessary to amend the Parliament Act.","non_climate","2025-12-14T15:26:09.054136Z"
False,"236010_5","FR",184,"1","2025-12-14T15:26:16.543901Z",3121,7.24,"It is in this sense that I recommend that you follow the majority of our committee.","non_classifiable","2025-12-14T15:26:16.543901Z"
False,"300045_1","DE",185,"1","2025-12-14T15:26:54.113923Z",3122,44.81,"The SP parliamentary group largely supports the proposed amendments to the VAT Act and will vote in favor of the proposal.","non_classifiable","2025-12-30T11:40:12.984694Z"
False,"223513_1","DE",186,"1","2025-12-14T15:26:59.816211Z",3123,36.377,"I am talking about item 802.A236.0110, i.e. the payments into the rail infrastructure fund. This is directly related to the ""Payment into the AHV pot"" transaction.","non_classifiable","2025-12-30T11:40:45.615761Z"
False,"203120_5","DE",187,"1","2025-12-14T15:27:10.305041Z",3124,33.502,"In June of this year, the Federal Council adopted the Ordinance on Swiss Citizenship and, as I said, decided to bring it into force on January 1, 2018. We are of the opinion that the motion has perhaps not been fully taken into account with this ordinance and this expansion of the scope of the offense, but it has been largely taken into account. Practice currently shows that there is no need for legislative action.","non_classifiable","2025-12-30T11:41:10.780523Z"
True,"308851_1","DE",188,"1","2025-12-14T15:27:15.827256Z",3125,5.261,"For my part, I would ask you to support the majority.","non_classifiable","2025-12-14T15:27:15.827256Z"
True,"294566_7","FR",189,"1","2025-12-14T15:31:52.751928Z",3126,17.093,"All this has consequences for animal suffering. To meet the growing demand for meat, the number of farm animals - chickens, cattle, pigs, sheep, goats and horses - in agriculture increased by almost half between 2000 and 2013. During the same period, the number of farms, regrettably, fell from 70[NB]000 to 55[NB]000. What does this mean? It means that there are more and more animals on fewer and fewer farms, and therefore more animals on farms, which is very bad for their welfare.","non_climate","2025-12-14T15:31:52.751928Z"
True,"325370_2","FR",190,"1","2025-12-14T15:32:14.059808Z",3127,21.053,"As already mentioned, this amendment enables the new regional policy to support small infrastructure projects with non-repayable contributions. We note that supporting small infrastructure projects with non-refundable contributions is a sensible addition to the existing system of financing large-scale infrastructure projects through loans. Experience has shown that loans are not the right instrument for supporting these smaller projects, which generate little or no direct cash flow for the investor. Yet these small projects are nevertheless important for the regional economy, if they can be used commercially by other economic players. It's important to remember that the aim of these projects is to energize the entire region in question, creating opportunities for entrepreneurs and employees alike.","non_climate","2025-12-14T15:32:14.059808Z"
True,"195286_4","DE",191,"1","2025-12-14T15:32:34.903769Z",3128,20.631,"Once again, the majority of the Commission proposes that you reject the motion and recommends that you accept the postulate.","non_classifiable","2025-12-14T15:32:34.903769Z"
True,"307782_12","DE",192,"1","2025-12-14T15:32:52.422737Z",3129,17.325,"1. the new concept makes it clear that no ground-mounted installations may be built in the most valuable protected areas, such as biotopes of national importance. This is a good thing, and the right thing to do. Because if we use the Alps for photovoltaics and electricity production, we still want to do so to a limited extent. I believe this is very important for the acceptance of these additional possibilities.","climate","2025-12-14T15:32:52.423736Z"
True,"342037_2","FR",193,"1","2025-12-14T15:33:45.520113Z",3130,236.012,"As you know, the attractiveness of Switzerland as a business location is extremely important to the Federal Council, as it is to the author of the motion. The Federal Council has already taken a number of measures to promote plant protein production. In its report on the future direction of agricultural policy, the Federal Council called for more arable land to be used directly for human consumption. Since 2023, it has allowed the granting of area-based contributions for the cultivation of several grain legumes used for human consumption. The economic attractiveness of these crops has thus increased, as has the supply from domestic production.","climate","2025-12-30T11:44:11.507085Z"
False,"260523_8","DE",194,"1","2025-12-14T15:34:15.315043Z",3131,275.714,"With regard to the Brélaz minority's motion: This is about securing advance customer payments for flights. In our opinion, this should not necessarily be regulated here. However, considering that thousands of people have booked a trip that they cannot take, it would probably be transparent if we made this promise and said that we would ensure that the money paid would be refunded if the service could not be provided. You can do it without that. But it is clear that there would be a bit more security for people who are now living in this uncertainty.","non_classifiable","2025-12-30T11:48:19.246851Z"
True,"334019_4","DE",195,"1","2025-12-14T15:34:18.556981Z",3132,3.017,"I therefore recommend that you support the minority motion or the Federal Council's version.","non_classifiable","2025-12-14T15:34:18.556981Z"
True,"342219_6","FR",196,"1","2025-12-14T15:35:36.472518Z",3133,77.679,"There is therefore no need to review the current contribution rate for ESS, and we propose that you do not accept the motion.","non_classifiable","2025-12-14T15:35:36.472518Z"
True,"276747_6","DE",197,"1","2025-12-14T15:35:52.808369Z",3134,16.033,"That is why I support the WAK motion, which will only be discussed in the summer, after the Federal Council has issued its opinion. But today I am asking you to take the first small step, because even after the pandemic, Mr. Noser, the Alpine region will have its own specific characteristics. The Alpine region, and this includes the Jura Arc, is particularly affected because tourism has a completely different significance there than in the rest of Switzerland. In the Alpine region, 21 percent of total added value is directly or indirectly dependent on tourism. More than one in four jobs is directly or indirectly dependent on tourism. These are situations that are by no means of the same importance in the rest of Switzerland.","non_climate","2025-12-14T15:35:52.808369Z"
False,"237362_2","DE",198,"1","2025-12-14T15:37:04.376540Z",3135,71.322,"It is no great feat of financial policy if we now simply change the figures because of developments. We could also take current developments into account in other areas, such as inflation. It simply becomes difficult and problematic, especially when it comes to complying with the debt brake, if the estimation methods are undermined towards the end of the budgeting process. The current trend could be corrected upwards or downwards, not only for expenditure but also for revenue.","non_climate","2025-12-14T15:37:04.376540Z"
True,"275453_6","DE",199,"1","2025-12-14T15:37:09.658552Z",3136,5.065,"The Commission therefore rejected the initiative by 14 votes to 10. I would ask you to join the majority of the Commission.","non_classifiable","2025-12-14T15:37:09.658552Z"
False,"294049_8","DE",200,"1","2025-12-14T15:41:15.806290Z",3137,245.887,"First of all, where is the consensus on this concept? The concept proposed by this working group and supported by the Legal Affairs Committee of the Council of States stipulates that the public prosecutor can exclude the accused from questioning as long as the accused has not yet made a statement outside the detention proceedings or has not yet been questioned. This makes exclusion possible, but only for a limited time and only as long as the accused has not yet been questioned. This is a compromise: The public prosecutor's office can exclude the accused, but only as long as he himself has not yet been questioned, and only once. Your Council's committee supports this variant as a sensible compromise by 11 votes to 2.","non_climate","2025-12-14T15:41:15.806290Z"
True,"342886_10","DE",201,"1","2025-12-14T15:42:01.972339Z",3138,76.922,"Then there is the second remaining difference: whether it is the owner or the occupier of a property is not really that important. The important thing is simply that the polluter or the person responsible, i.e. the person who has used the property, can be asked to pay. It should not simply be the general public that has to pay. I would therefore ask you to stick with the Commission majority.","non_classifiable","2025-12-30T10:05:43.852411Z"
True,"334577_4","DE",202,"1","2025-12-14T15:42:25.740299Z",3139,23.479,"But I would ask you to strike a balance here. You have heard people at the lectern talking about a referendum, perhaps a little early. I hope that it will not be held; not because I don't want to fight, but I believe it is a matter that we can deal with in here ourselves and on which we should be able to find common ground. But then it cannot tolerate extremes. The Federal Council has presented you with a very clever solution here, if I may say so immodestly.","non_classifiable","2025-12-14T15:42:25.740299Z"
False,"313377_3","FR",203,"1","2025-12-14T15:42:38.465849Z",3140,12.516,"At the time, there was no federal code of civil procedure, so the legislator had no choice but to place these purely procedural articles in substantive law, i.e. the Code of Obligations. But now we have a federal code of civil procedure - which, as I've already said, we've discussed at length during this session.","non_climate","2025-12-14T15:42:38.465849Z"
True,"319556_3","DE",204,"1","2025-12-14T15:43:16.776955Z",3141,37.957,"As the home country of many of these sports associations, Switzerland has a duty to bring its actions into line with the sustainability goals of the global community. The Federal Council should develop a strategy for this. We have many national sports federations that give a lot of thought to sustainability in Switzerland. They are often the ones who have to stand up when major international sporting events are held. Let's think of the World Cup in Qatar. Very often it was the Swiss Football Association that had to answer questions in the media here and internationally. The national associations are also very often the ones who stand up to strong criticism.","non_climate","2025-12-14T15:43:16.776955Z"
False,"352797_2","DE",205,"1","2025-12-14T15:43:36.833036Z",3142,19.817,"The ongoing Russian war of aggression against Ukraine and the US turning away from supporting the attacked country ... (Interjection by the President: I would ask you to pay attention and be quiet. Please hold your discussions in the foyer). The USA's turning away from supporting the attacked country and the relativization of the transatlantic alliance promise for European security mark a turning point in Europe's post-war history. Certainties that were believed to be unshakeable have been shaken. In view of the threat to Europe's security and the attack on the tried and tested system of collective security, a joint European response is required. In view of the changed situation, the states of the European continent must assume their security responsibilities independently. A stable, rules-based and sovereign Europe is the historical lesson and prerequisite for the lasting protection of peace, security, democracy, the rule of law and human rights on the continent. Switzerland should contribute to European security cooperation within the framework of its neutrality obligations.","non_climate","2025-12-14T15:43:36.833036Z"
True,"345812_7","FR",206,"1","2025-12-14T15:43:51.167074Z",3143,14.08,"To sum up, the current law already provides for a simplified planning approval procedure for certain types of RBAU, i.e. types 1 and 3. In this sense, the law largely meets the objective of the motion. The committee is of the opinion that, for type 2 - the only one not regulated by current legislation - i.e. for RBAUs involving major interventions, including on property rights, public inquiry procedures are necessary and must be maintained. In other words, the current legal framework seems appropriate.","non_climate","2025-12-14T15:43:51.167074Z"
True,"303995_3","DE",207,"1","2025-12-14T15:44:24.167019Z",3144,48.867000000000004,"I have to tell you, purely from a parliamentary perspective, I find this dramatic. We are disempowering ourselves, and then when the Federal Council acts, we come and shout: ""Dictatorship! Dictatorship!"" I think that's unworthy of a parliament. Look at today's reactions to yesterday's decision by Parliament. Today we are saying: ""Yes, action must be taken, but for the time being we are doing nothing."" So we are taking a decision today. That would cast a relatively strange light on our chamber.","non_classifiable","2025-12-30T11:51:10.643352Z"
True,"319247_5","DE",208,"1","2025-12-14T15:45:51.350998Z",3145,86.8,"Today we have the night train to Amsterdam again. That's nice, but it's not nearly enough. Following the rejection of the CO2 Act and the resulting failure of the climate fund, the question now arises as to how the estimated shortfall - SBB is reckoning on two million francs - could be covered. Switzerland's unchanged goal is decarbonization, including in mobility and transport, to net zero by 2050. To achieve this, we need a fundamental turnaround in transport. The expansion of overnight train connections and international passenger transport by rail is essential for this.","climate","2025-12-14T15:45:51.350998Z"
True,"213904_7","DE",209,"1","2025-12-14T15:46:00.170159Z",3146,8.55,"The debate on the possible harmful effects of glyphosate is now also extending to the environment. The Federal Council will follow this debate closely and determine further measures if necessary.","non_climate","2025-12-14T15:46:00.171159Z"
False,"204589_4","FR",210,"1","2025-12-14T15:46:13.969282Z",3147,78.66499999999999,"And if a political group or movement were to launch a referendum against this law, well, for once we couldn't accuse politicians of proposing something they didn't understand. All too often, we hear common people complaining, and rightly so, that the titles of initiatives or laws are incomprehensible. I think it's time, out of respect for the parallelism of forms, that implementing legislation bears the same title as the initiative it is intended to apply.","non_classifiable","2025-12-30T11:52:19.868551Z"
True,"332642_5","DE",211,"1","2025-12-14T15:46:44.854061Z",3148,30.623,"For the SVP, ""open technology"" means ""nuclear power"". It is supported by the entire FDP parliamentary group with an individual motion - a first. A motion with the same wording was already tabled by the SVP parliamentary group half a year ago in connection with the blanket decree. At that time, it did not receive significant support from the FDP parliamentary group. Apparently a different wind is now blowing. The FDP parliamentary group has reversed course, a remarkable achievement in such a short space of time. Incidentally, no nuclear power plant in the world operates without a state guarantee. This should give the liberal FDP pause for thought.","climate","2025-12-14T15:46:44.854061Z"
False,"350747_3","DE",212,"1","2025-12-14T15:47:26.806813Z",3149,41.713,"The minority of the Commission agrees with the Federal Council that exclusion from communal areas for a period of more than three days is disproportionate and would be an enormous penalty. In contrast, the majority of the Commission is of the opinion that a longer sanction period is justifiable in individual cases of highly disruptive, unruly asylum seekers. It also refers to the disciplinary sanctions that are possible in the army.","non_climate","2025-12-14T15:47:26.806813Z"
True,"201506_8","DE",213,"1","2025-12-14T15:47:30.275233Z",3150,3.218,"I would therefore ask you to vote in favor of my two minority motions.","non_classifiable","2025-12-14T15:47:30.275233Z"
True,"319027_8","DE",214,"1","2025-12-14T15:47:36.230723Z",3151,5.686,"In addition to the report and preliminary draft, I would refer you to the publicly accessible Commission documents and very informative fact sheets.","non_classifiable","2025-12-14T15:47:36.230723Z"
True,"202363_3","FR",215,"1","2025-12-14T15:47:44.027604Z",3152,7.552,"As we all know, there is a great deal of interest in renewable energies in our country. Businesses and private individuals want to play their part in the transition to a local, secure and clean energy supply, as evidenced by the impressive length of the list of projects awaiting financial support under the cost-covering feed-in remuneration scheme, the combined output of which would be equivalent to that of our three oldest nuclear power plants.","climate","2025-12-14T15:47:44.027604Z"
True,"251927_9","FR",216,"1","2025-12-14T15:48:00.934116Z",3153,16.636,"I would say that what's important is that this is done with accompanying measures, so that it doesn't become a danger. We could imagine, for example, closing only one lane, so as to leave one free for emergency vehicles, or even leaving it free for goods vehicles, the aim being to reserve half the freeway for gentle traffic - all in the name of showcasing the project.","non_climate","2025-12-14T15:48:00.934116Z"
False,"336767_7","FR",217,"1","2025-12-14T15:48:14.313832Z",3154,13.145,"Another symptom of the failure of this reform is that, in all the years we've been in this Parliament, how often have we had a project so simple that it takes a briefing from the administration to understand what we're talking about? I think we could say: CQFD.","non_classifiable","2025-12-14T15:48:14.313832Z"
True,"275472_6","FR",218,"1","2025-12-14T15:48:37.999486Z",3155,68.33,"In a joint report to the Transport and Telecommunications Commission, the Finance Commission considers that the bonding instrument for the acquisition of operating resources in regional passenger transport is effective and timely. The Finance Committee therefore unanimously asks the Board to approve the extension of the CHF 11 billion credit facility, which was approved by the Public Transport Committee on October 20, by 23 votes in favor and no dissenting votes against. Our committee agrees that this support has proved its worth, and that the financial risk for the Confederation is low, given the stable revenues generated by the transport companies.","non_classifiable","2025-12-30T11:54:24.279888Z"
False,"356323_1","DE",219,"1","2025-12-14T15:49:03.666592Z",3156,25.436,"The majority of your committee supports the popular initiative and is also proposing that you adopt the direct implementation proposal. We prefer this implementation proposal because it allows individual taxation to be implemented more quickly and at legislative level. However, the Commission proposes that you support the initiative by 13 votes to 12; it recommends that you vote in favor. This is particularly relevant if the implementation proposal does not pass the final vote or a referendum is held.","non_classifiable","2025-12-14T15:49:03.666592Z"
True,"255478_14","DE",220,"1","2025-12-14T15:49:46.194201Z",3157,42.174,"For the companies concerned, the question of whether the corresponding services may be provided now hangs over their heads like the sword of Damocles - an untenable situation. For this reason, I recommend not only that you accept my motion, but also that you accept the Commission's motion on behalf of the Commission and thus instruct the Federal Council to correct the imprecise wording in the PSSA in such a way that the legislator's intention can be implemented in future. This would give our Swiss industry, especially the armaments industry, the legal certainty it needs.","non_climate","2025-12-14T15:49:46.194201Z"
False,"363628_7","DE",221,"1","2025-12-14T15:50:07.004085Z",3158,20.53,"In accordance with your mandate, we are enclosing a draft co-report in which we propose that the Schengen/Dublin Agreement be subject to a mandatory treaty referendum, in which we object to the proposed timetable for the approval of the agreements and the implementing legislation, and in which we propose in particular that the Federal Council, Parliament and the cantons be given more time and that the expedited procedure before Parliament provided for in Article 85 of the Parliament Act be dispensed with accordingly. Mr. [FOJ Director Heinrich] Koller has read and approved this accompanying sheet and the attached draft co-report. [...]","non_climate","2025-12-14T15:50:07.004085Z"
